,date,start_time,team1,team2,team1_score,team2_score,first_half_score
1560,2021-05-14,18:00,GKK Sibenik,Zadar,65,86,İY 37-40
1561,2021-05-14,19:00,Puntamika,Gorica,54,56,İY 25-25
1562,2021-05-14,19:00,Krka,KK Rogaska,91,70,İY 40-41
1563,2021-05-14,21:30,Cedevita,Helios Domzale,89,58,İY 38-36
1564,2021-05-14,18:45,Kolin,Opava,108,84,İY 47-38
1565,2021-05-14,17:00,Independiente,Norte,91,72,İY 43-36
1566,2021-05-14,20:00,Central,San Isidro,67,81,İY 34-36
1567,2021-05-14,21:30,Echagüe,Riachuelo de La Rioja,83,80,İY 34-33
1568,2021-05-14,22:30,San Martin,Barrio Parque,73,79,İY 29-42
1569,2021-05-14,21:30,Oostende,Leuven Bears,65,55,İY 34-28
1570,2021-05-14,18:00,Rapla KK,RSK Tarvas,84,81,İY 38-35
1571,2021-05-14,11:00,Estudiantes II,Cartagena,56,72,İY 21-28
1572,2021-05-14,13:30,Club Bàsquet Joventut Llucmajor,CDB Huelva la Luz,82,71,İY 37-36
1573,2021-05-14,18:30,Tormes,CB La Zubia,61,79,İY 38-41
1574,2021-05-14,21:00,Uros de Rivas,Valencia II,72,89,İY 40-45
1575,2021-05-14,17:30,C.B.Sant Antoni,Chantada,88,62,İY 49-22
1576,2021-05-14,20:00,Mataro,Baloncesto Montakit Fuenlabrada II,62,81,İY 35-47
1577,2021-05-14,11:30,Mondragon,Alginet,80,101,İY 46-47
1578,2021-05-14,14:00,Quintanar,Mollet,68,89,İY 26-40
1579,2021-05-14,20:34,Nassjö,Norrköping,89,79,İY 47-46
1580,2021-05-14,20:30,Lugano Tigers,Massagno,89,93,İY 38-40
1581,2021-05-14,13:00,Pelister,Akademija FMP,98,100,İY 57-53
1582,2021-05-14,15:30,Rabotnicki,KK TFT,66,62,İY 28-31
1583,2021-05-14,18:00,Kavadarci,KK Gostivar,84,75,İY 45-31
1584,2021-05-14,23:00,Barcelos,CAB Madeira II,62,56,İY 33-35
1585,2021-05-14,21:00,Imortal,Porto,68,97,İY 44-55
1586,2021-05-14,23:00,Sanjoanense,AD Galomar,58,76,İY 24-47
1587,2021-05-14,23:15,Povoa,Vasco da Gama,90,44,İY 47-20
1588,2021-05-14,18:00,Prometei,BK Khimik,82,69,İY 40-28
1589,2021-05-14,18:00,Zaporizhya,Ternopil,83,69,İY 36-37
1590,2021-05-14,20:00,Kyiv Basket,Mavpi,76,69,İY 32-27
1591,2021-05-13,18:00,Pınar Karşıyaka Spor Kulübü,Türk Telekom Basketbol Kulübü,82,79,İY 35-34
1592,2021-05-13,20:15,Fenerbahçe,Darüşşafaka Spor Kulübü,103,91,İY 42-41
1593,2021-05-13,02:00,Atlanta,Washington,120,116,İY 56-59
1594,2021-05-13,03:00,Brooklyn,San Antonio,128,116,İY 57-51
1595,2021-05-13,03:00,Cleveland,Boston,102,94,İY 42-39
1596,2021-05-13,04:00,Dallas,New Orleans,125,107,İY 77-58
1597,2021-05-13,04:30,Utah,Portland,98,105,İY 56-59
1598,2021-05-13,05:30,LA Lakers,Houston,124,122,İY 59-53
1599,2021-05-13,21:30,Gipuzkoa,CD Saski Baskonia,63,81,İY 32-38
1600,2021-05-13,18:30,Olimpia Milano,Trento,88,62,İY 49-34
1601,2021-05-13,19:00,Venezia,Dinamo Sassari,92,91,İY 35-43
1602,2021-05-13,20:00,Virtus Bologna,Uni Treviso,91,72,İY 48-43
1603,2021-05-13,21:45,Enel Brindisi,Trieste,85,64,İY 43-28
1604,2021-05-13,17:30,Parma Basket,BK Zenit Saint Petersburg,62,98,İY 30-49
1605,2021-05-13,19:30,BC Khimki,L. Kuban,85,92,İY 52-45
1606,2021-05-13,19:30,Nizhny,PBK CSKA Moskva,76,72,İY 40-39
1607,2021-05-13,12:30,Bullets,Sydney Kings,93,70,İY 52-27
1608,2021-05-13,14:30,Perth Wildcats,Melbourne,91,99,İY 46-51
1609,2021-05-13,15:30,C. Rodos,Kymis Lavrio,84,88,İY 40-43
1610,2021-05-13,20:00,PAOK,AEK,81,73,İY 40-34
1611,2021-05-13,18:00,Lietkabelis,Neptunas,94,93,İY 45-53
1612,2021-05-13,19:00,Riders,Eagles,69,88,İY 39-40
1613,2021-05-13,21:30,Lions,Raiders,100,80,İY 45-42
1614,2021-05-13,23:00,Almagro,Quimsa,83,90,İY 41-51
1615,2021-05-13,00:00,São Paulo Futebol Clube,Minas,90,85,İY 37-54
1616,2021-05-13,02:45,Paulistano,Flamengo,75,81,İY 39-42
1617,2021-05-13,18:45,Kolin,Opava,79,67,İY 43-32
1618,2021-05-13,21:15,Swans Gmunden,Kapfenberg,109,98,İY 56-40
1619,2021-05-13,02:30,AA Quimsa II,Belgrano de Tucumán,59,81,İY 28-37
1620,2021-05-13,19:00,RSK Tarvas,Rapla KK,71,74,İY 35-41
1621,2021-05-13,11:00,Cartagena,CDB Huelva la Luz,75,57,İY 39-37
1622,2021-05-13,14:00,Club Bàsquet Joventut Llucmajor,Estudiantes II,86,104,İY 43-54
1623,2021-05-13,18:30,CB La Zubia,Valencia II,74,97,İY 40-55
1624,2021-05-13,21:00,Uros de Rivas,Tormes,80,65,İY 43-32
1625,2021-05-13,17:30,Chantada,Baloncesto Montakit Fuenlabrada II,60,84,İY 23-46
1626,2021-05-13,20:00,Mataro,C.B.Sant Antoni,76,84,İY 34-41
1627,2021-05-13,11:30,Quintanar,Mondragon,72,58,İY 27-28
1628,2021-05-13,14:00,Alginet,Mollet,77,58,İY 31-21
1629,2021-05-13,19:04,Jamtland,Södertalje,79,51,İY 47-22
1630,2021-05-13,20:30,F. Schio (K),Venezia (K),67,65,İY 43-35
1631,2021-05-13,18:00,Vardar,KK MZT Skopje Aerodrom II,0,20,İY 38-29
1632,2021-05-13,21:00,Sport Lisboa e Benfica,Sporting Clube de Portugal,82,95,İY 42-52
1633,2021-05-13,14:00,Formosa Dreamers,Fubon Braves,110,114,İY 47-52
1634,2021-05-13,19:00,BK Dnipro,BK Budivelnyk,68,76,İY 33-39
1635,2021-05-13,14:30,Odessa,Stary Lutsk,83,53,İY 32-21
1636,2021-05-12,15:00,Manisa Bşb,Balıkesir BŞB,83,85,İY 47-43
1637,2021-05-12,14:30,Yalova VIP Gençlik Spor Kulübü,Urla Belediyesi Gençlik Spor Kulübü,75,57,İY 38-31
1638,2021-05-12,15:00,Edremit Belediyesi Gürespor Kulübü,Çeşme Basketbol,62,60,İY 41-26
1639,2021-05-12,02:00,Charlotte,Denver,112,117,İY 60-63
1640,2021-05-12,02:00,Detroit,Minnesota,100,119,İY 40-62
1641,2021-05-12,02:30,Boston,Miami,121,129,İY 56-62
1642,2021-05-12,02:30,Toronto,LA Clippers,96,115,İY 52-60
1643,2021-05-12,03:00,Indiana,Philadelphia,103,94,İY 51-62
1644,2021-05-12,03:00,Chicago,Brooklyn,107,115,İY 51-64
1645,2021-05-12,03:00,Memphis,Dallas,133,104,İY 60-57
1646,2021-05-12,04:00,Milwaukee,Orlando,114,102,İY 59-48
1647,2021-05-12,05:00,Golden State,Phoenix,122,116,İY 58-66
1648,2021-05-12,05:00,Sacramento,Oklahoma,122,106,İY 62-65
1649,2021-05-12,05:00,LA Lakers,New York,101,99,İY 55-56
1650,2021-05-12,19:30,CB RETAbet Bilbao Berri Basket,CB Herbalife Gran Canaria Claret,71,92,İY 30-50
1651,2021-05-12,22:15,Unicaja Baloncesto Málaga,BC MoraBanc Andorra,85,92,İY 37-45
1652,2021-05-12,19:00,Élan Sportif Chalonnais,Nanterre,87,97,İY 44-47
1653,2021-05-12,19:00,Gravelines,Le Portel,63,73,İY 35-38
1654,2021-05-12,20:00,Chalons-Reims,Cholet Basket,94,89,İY 42-54
1655,2021-05-12,20:00,Limoges Cercle Saint-Pierre,Orleans,74,82,İY 39-28
1656,2021-05-12,20:00,Chorale Roanne,Boulazac,91,94,İY 35-45
1657,2021-05-12,20:00,Asvel,Le Mans,89,75,İY 45-35
1658,2021-05-12,21:00,Dijon,AS Monaco,86,83,İY 48-38
1659,2021-05-12,19:00,BC UNICS Kazan,Zielona Gora,87,60,İY 46-25
1660,2021-05-12,12:30,SE Melbourne,NZ Breakers,91,82,İY 47-42
1661,2021-05-12,17:00,Promitheas,Peristeri,66,83,İY 34-43
1662,2021-05-12,20:00,Panathinaikos BC Superfoods,Ionikos,102,64,İY 40-39
1663,2021-05-12,18:00,BC Juventus Utena,BC CBet Prienai,86,72,İY 48-35
1664,2021-05-12,18:30,BC Žalgiris Kaunas,Pieno Pasvalys,81,74,İY 52-36
1665,2021-05-12,21:15,Lleida,CB Ourense,74,76,İY 31-33
1666,2021-05-12,00:00,Almagro,Quimsa,89,66,İY 53-31
1667,2021-05-12,19:00,Skrljevo,Cibona,71,87,İY 29-41
1668,2021-05-12,18:00,CEZ Nymburk,Brno,99,74,İY 53-27
1669,2021-05-12,23:30,CA Boca Juniors II,Independiente de Avellaneda,92,95,İY 36-33
1670,2021-05-12,02:00,Juninense,Concordia,78,76,İY 27-40
1671,2021-05-12,17:00,Olavarria,Quilmes,50,58,İY 26-22
1672,2021-05-12,19:30,Split,Spars,70,76,İY 46-49
1673,2021-05-12,21:30,Kangoeroes,Belfius Mons Hainaut,70,77,İY 40-43
1674,2021-05-12,21:30,Liege,Oostende,58,87,İY 25-30
1675,2021-05-12,19:00,Parnu,BC Kalev Cramo,80,85,İY 38-40
1676,2021-05-12,20:34,Nassjö,Norrköping,76,73,İY 38-37
1677,2021-05-12,20:30,Massagno,Lugano Tigers,107,68,İY 51-31
1678,2021-05-12,14:00,P. Trapani,Pistoia,95,101,İY 49-55
1679,2021-05-12,19:00,Mantova,Baltur,78,67,İY 43-30
1680,2021-05-12,20:00,Assigeco,Piero Manetti,74,80,İY 37-37
1681,2021-05-12,19:00,Udine,Cuore Napoli,64,71,İY 31-35
1682,2021-05-12,20:00,Torino,Scafati,89,95,İY 39-40
1683,2021-05-12,21:00,Derthona,Forli,80,76,İY 37-24
1684,2021-05-12,14:00,Orlandina,Rieti,90,69,İY 47-35
1685,2021-05-12,21:30,Orzinuovi,Latina,97,61,İY 56-32
1686,2021-05-12,13:30,Urania,Leonis Roma,86,78,İY 41-46
1687,2021-05-12,19:00,Verona,Chieti,84,49,İY 45-27
1688,2021-05-12,21:30,Treviglio,Ferrara,82,84,İY 48-43
1689,2021-05-12,21:00,Alpo 99 (K),Castelnuovo(K),65,56,İY 39-28
1690,2021-05-12,22:00,Nico (K),Galli (K),54,67,İY 27-40
1691,2021-05-12,16:00,Bolzano (K),CUS Cagliari(K,56,61,İY 19-35
1692,2021-05-12,23:00,Basket Almada Clube,Scalipus Tasca Xico da Cana SC,61,58,İY 37-25
1693,2021-05-12,17:00,Piteşti,Bucureşti,100,75,İY 54-37
1694,2021-05-12,13:00,Taipower,Cathay Life,68,91,İY 41-36
1695,2021-05-12,14:40,Taiyuan Textile,Chunghua Telecom,81,51,İY 44-22
1696,2021-05-12,19:00,Kyiv Basket,Mavpi,91,71,İY 48-38
1697,2021-05-12,18:00,KDPU,Rivne,57,65,İY 29-25
1698,2021-05-12,19:00,Odessa,Stary Lutsk,72,73,İY 26-41
1699,2021-05-11,17:00,Pınar Karşıyaka Spor Kulübü,Beşiktaş,80,81,İY 40-38
1700,2021-05-11,15:00,Galatasaray Spor Kulübü,Fenerbahçe Spor Kulübü,56,71,İY 28-39
1701,2021-05-11,02:30,Atlanta,Washington,125,124,İY 61-62
1702,2021-05-11,02:30,Cleveland,Indiana,102,111,İY 60-53
1703,2021-05-11,03:00,Memphis,New Orleans,115,110,İY 71-59
1704,2021-05-11,03:30,San Antonio,Milwaukee,146,125,İY 87-64
1705,2021-05-11,05:00,Golden State,Utah,119,116,İY 54-49
1706,2021-05-11,05:00,Portland,Houston,140,129,İY 79-63
1707,2021-05-11,19:30,CD Saski Baskonia,Club Joventut de Badalona,71,79,İY 32-40
1708,2021-05-11,20:00,Oldenburg,BG Göttingen,98,77,İY 54-43
1709,2021-05-11,17:00,L. Kuban,BC Khimki,89,80,İY 36-47
1710,2021-05-11,19:30,PBK CSKA Moskva,Nizhny,84,59,İY 37-38
1711,2021-05-11,20:00,BK Zenit Saint Petersburg,Parma Basket,86,66,İY 39-33
1712,2021-05-11,12:30,I.Hawks,Adelaide 36ers,71,66,İY 34-38
1713,2021-05-11,16:00,Kymis Lavrio,C. Rodos,87,68,İY 40-30
1714,2021-05-11,20:00,AEK,PAOK,102,89,İY 52-46
1715,2021-05-11,23:30,Sky (K),Fever (K),83,70,İY 42-37
1716,2021-05-11,19:30,KK Crvena Zvezda,Igokea,76,53,İY 48-35
1717,2021-05-11,19:00,Riders,Eagles,77,76,İY 49-38
1718,2021-05-11,21:30,Lions,Raiders,80,92,İY 34-46
1719,2021-05-11,20:00,Quimper,Antibes,69,67,İY 35-33
1720,2021-05-11,20:00,Paris,Nancy Basket,83,69,İY 50-26
1721,2021-05-11,20:00,Rouen Basket,Hermine,76,90,İY 38-50
1722,2021-05-11,20:00,Vichy Clermont,Poitiers,85,79,İY 37-38
1723,2021-05-11,20:00,Evreux,Fos Provence,62,70,İY 30-32
1724,2021-05-11,21:00,Saint Chamond,Aix Maurienne,82,94,İY 36-45
1725,2021-05-11,21:00,Lille BC,Saint Quentin,101,86,İY 46-44
1726,2021-05-11,21:00,Denain Voltair,Blois 41,68,77,İY 32-40
1727,2021-05-11,21:00,Gries,S'weyersheim,97,92,İY 48-45
1728,2021-05-11,00:00,Minas,São Paulo Futebol Clube,70,88,İY 33-52
1729,2021-05-11,02:45,Flamengo,Paulistano,92,69,İY 40-38
1730,2021-05-11,18:00,Gorica,Puntamika,89,83,İY 48-50
1731,2021-05-11,20:00,Zadar,GKK Sibenik,95,73,İY 46-42
1732,2021-05-11,18:15,CEZ Nymburk,Brno,85,64,İY 46-33
1733,2021-05-11,21:00,Quilmes,Tomas Rocamora,82,75,İY 46-29
1734,2021-05-11,23:30,Olavarria,Parque Sur,69,48,İY 33-26
1735,2021-05-11,21:30,Leuven Bears,Okapi Aalstar,69,96,İY 37-51
1736,2021-05-11,19:00,Rapla KK,RSK Tarvas,79,82,İY 40-34
1737,2021-05-11,20:34,Jamtland,Södertalje,83,54,İY 36-20
1738,2021-05-11,20:30,F. Schio (K),Venezia (K),90,89,İY 49-35
1739,2021-05-11,20:15,KK MZT Skopje Aerodrom II,Vardar,85,78,İY 46-43
1740,2021-05-11,18:00,Bucureşti,Sibiu,91,100,İY 42-55
1741,2021-05-11,20:00,KK Rogaska,Hopsi Polzela,90,72,İY 54-30
1742,2021-05-11,13:00,Taiyuan Textile,Cathay Life,55,72,İY 33-36
1743,2021-05-11,14:40,Chunghua Telecom,Taipower,48,51,İY 26-23
1744,2021-05-11,18:00,KDPU,Rivne,77,65,İY 48-28
1745,2021-05-10,17:00,M.Y. Afyon Bld,Fethiye Belediye Basketbol Kulübü,83,93,İY 41-47
1746,2021-05-10,17:00,Bahçeşehir Koleji Spor Kulübü,Petkim Spor,85,91,İY 51-47
1747,2021-05-10,16:00,Fenerbahçe Gelişim Koleji Spor Kulübü,Emlak Konut(K),59,70,İY 31-40
1748,2021-05-10,02:00,Charlotte,New Orleans,110,112,İY 67-57
1749,2021-05-10,02:00,Cleveland,Dallas,97,124,İY 53-64
1750,2021-05-10,02:00,Orlando,Minnesota,96,128,İY 44-74
1751,2021-05-10,03:00,Detroit,Chicago,96,108,İY 39-57
1752,2021-05-10,05:00,LA Lakers,Phoenix,123,110,İY 59-47
1753,2021-05-10,05:00,Sacramento,Oklahoma,126,98,İY 71-51
1754,2021-05-10,21:45,Cantu,Dinamo Sassari,106,101,İY 60-49
1755,2021-05-10,21:45,Olimpia Milano,Vanoli,74,66,İY 39-28
1756,2021-05-10,21:45,Trieste,F. Bologna,88,82,İY 36-46
1757,2021-05-10,21:45,Reggio Emilia,Venezia,65,71,İY 25-48
1758,2021-05-10,21:45,Enel Brindisi,Varese,108,84,İY 61-45
1759,2021-05-10,21:45,Virtus Bologna,Trento,83,91,İY 41-45
1760,2021-05-10,21:45,Brescia,Pesaro,86,84,İY 42-47
1761,2021-05-10,19:00,Ironi Nahariya,Bnei Herzliya,85,97,İY 44-61
1762,2021-05-10,20:00,Maccabi Haifa,H. Tel Aviv,88,92,İY 47-49
1763,2021-05-10,18:00,BC Nevėžis Kėdainiai,BC Siauliai,87,88,İY 41-41
1764,2021-05-10,18:30,BC CBet Prienai,BC Žalgiris Kaunas,81,101,İY 41-60
1765,2021-05-10,18:50,Lietkabelis,Vilnius Rytas,85,79,İY 44-42
1766,2021-05-10,12:05,Chiba Jets,Sun Rockers,104,83,İY 50-53
1767,2021-05-10,13:05,Niigata Abirex,Shimane SM,90,92,İY 39-52
1768,2021-05-10,16:15,Opava,Kolin,87,68,İY 50-41
1769,2021-05-10,01:00,Barrio Parque,Ameghino,67,68,İY 42-34
1770,2021-05-10,02:00,Concordia,Quilmes,87,75,İY 36-32
1771,2021-05-10,18:00,Ramat Gan (K),M.Ashdod (K),72,47,İY 33-23
1772,2021-05-10,15:00,Oradea,Galati,96,78,İY 52-46
1773,2021-05-10,00:15,Cangrejeros de Monagas,Indios de Caracas,71,52,İY 27-29
1774,2021-05-10,03:05,Condores de Zulia,Aragua,59,75,İY 30-37
1775,2021-05-09,15:15,Anadolu Efes Spor Kulübü,Darüşşafaka Spor Kulübü,84,74,İY 38-43
1776,2021-05-09,14:00,Mersin Üniversitesi Basketbol Kulübü,Antalya 07 (K),59,67,İY 30-32
1777,2021-05-09,14:00,Urla Belediyesi Gençlik Spor Kulübü,Yalova VIP Gençlik Spor Kulübü,79,60,İY 42-26
1778,2021-05-09,14:00,Çeşme Basketbol,Edremit Belediyesi Gürespor Kulübü,62,67,İY 31-33
1779,2021-05-09,19:00,Pınar Karşıyaka Spor Kulübü,Burgos,59,64,İY 28-29
1780,2021-05-09,16:00,Zaragoza,SIG Basket Strasbourg,89,77,İY 44-37
1781,2021-05-09,02:00,Indiana,Washington,132,133,İY 62-63
1782,2021-05-09,02:00,Philadelphia,Detroit,118,104,İY 56-43
1783,2021-05-09,02:30,Toronto,Memphis,99,109,İY 46-47
1784,2021-05-09,05:00,Denver,Brooklyn,119,125,İY 71-56
1785,2021-05-09,05:00,Utah,Houston,124,116,İY 66-60
1786,2021-05-09,05:00,Golden State,Oklahoma,136,97,İY 73-48
1787,2021-05-09,05:00,Portland,San Antonio,124,102,İY 57-47
1788,2021-05-09,20:00,Boston,Miami,124,130,İY 53-79
1789,2021-05-09,22:30,LA Clippers,New York,100,106,İY 54-56
1790,2021-05-09,13:30,Real Betis,FC Barcelona Lassa Bàsquet,58,109,İY 25-54
1791,2021-05-09,13:30,Estudiantes,Obradoiro,83,94,İY 37-44
1792,2021-05-09,18:00,Manresa,Gipuzkoa,91,83,İY 48-41
1793,2021-05-09,19:30,Real Madrid,Valencia,69,79,İY 27-43
1794,2021-05-09,21:00,BC MoraBanc Andorra,CB Herbalife Gran Canaria Claret,86,81,İY 40-33
1795,2021-05-09,20:00,Panathinaikos BC Superfoods,Promitheas,91,79,İY 45-41
1796,2021-05-09,18:00,AS Monaco,Gravelines,122,69,İY 60-29
1797,2021-05-09,19:00,Le Portel,Le Mans,88,63,İY 48-42
1798,2021-05-09,20:00,Asvel,Boulazac,96,80,İY 44-34
1799,2021-05-09,21:00,Cholet Basket,Pau Orthez,75,78,İY 30-43
1800,2021-05-09,16:00,BG Göttingen,Medi Bayreuth,95,99,İY 56-48
1801,2021-05-09,16:00,Mitteldeutsche,Oldenburg,72,87,İY 38-38
1802,2021-05-09,16:00,S. Frankfurt,Hamburg Towers,96,89,İY 46-39
1803,2021-05-09,16:00,Brose Baskets,Crailsheim,70,77,İY 40-34
1804,2021-05-09,16:00,Chemnitz 99,ALBA Berlin,81,91,İY 46-54
1805,2021-05-09,16:00,Giessen 46ers,Braunschweig,91,103,İY 40-57
1806,2021-05-09,16:00,Würzburg,Rasta Vechta,62,95,İY 33-56
1807,2021-05-09,16:00,Riesen,FC Bayern München,91,77,İY 50-33
1808,2021-05-09,16:00,Telekom Basket,Ratiopharm Ulm,81,94,İY 46-39
1809,2021-05-09,08:00,Sydney Kings,Adelaide 36ers,88,97,İY 47-34
1810,2021-05-09,10:00,Perth Wildcats,NZ Breakers,98,84,İY 51-49
1811,2021-05-09,20:00,H. Be'er Sheva,Ironi N. Ziona,82,107,İY 39-60
1812,2021-05-09,17:30,M. Tel Aviv,Hapoel Eilat,95,72,İY 44-41
1813,2021-05-09,21:00,H. Jerusalem,Hapoel Elyon,99,94,İY 39-47
1814,2021-05-09,01:00,Mercury (K),Storm (K),71,88,İY 40-47
1815,2021-05-09,20:00,Fever (K),Sky (K),82,65,İY 37-32
1816,2021-05-09,13:30,Penas Huesca,CB Ourense,103,64,İY 52-28
1817,2021-05-09,13:30,Real Canoe NC,Caceres,73,70,İY 37-28
1818,2021-05-09,13:30,Girona,Melilla,77,63,İY 35-27
1819,2021-05-09,13:30,Lleida,Tizona,91,77,İY 50-41
1820,2021-05-09,13:30,Fundacion,Breogan,76,66,İY 37-29
1821,2021-05-09,13:30,Almansa,Leyma Coruna,73,80,İY 48-36
1822,2021-05-09,13:30,Amics Castello,Oviedo,85,62,İY 46-31
1823,2021-05-09,13:30,CB Granada,Valladolid,90,85,İY 42-38
1824,2021-05-09,13:30,Bahia San Agustin,Palencia,69,67,İY 39-43
1825,2021-05-09,18:00,Nancy Basket,Lille BC,70,75,İY 35-43
1826,2021-05-09,20:00,Saint Chamond,Vichy Clermont,67,96,İY 28-54
1827,2021-05-09,08:00,Auckland Huskies,Nelson Giants,90,87,İY 38-50
1828,2021-05-09,07:05,Niigata Abirex,Shimane SM,100,95,İY 55-33
1829,2021-05-09,07:05,Ryukyu,Kyoto Hannaryz,70,72,İY 25-28
1830,2021-05-09,07:35,H. Dragonflies,Shinshu BW,84,69,İY 39-38
1831,2021-05-09,09:05,SeaHorses,Osaka Evessa,97,84,İY 53-40
1832,2021-05-09,17:00,Quimsa,Almagro,72,81,İY 39-33
1833,2021-05-09,18:00,Split,Zabok,66,62,İY 34-42
1834,2021-05-09,19:00,Cibona,Skrljevo,92,80,İY 55-35
1835,2021-05-09,13:00,Krka,Sentjur,99,47,İY 51-24
1836,2021-05-09,18:00,Opava,Kolin,86,61,İY 41-30
1837,2021-05-09,21:15,Kapfenberg,Swans Gmunden,65,83,İY 24-39
1838,2021-05-09,23:30,Tomas Rocamora,Olavarria,84,61,İY 41-28
1839,2021-05-08,14:00,Balıkesir BŞB,Bornova Belediye Spor Kulübü,84,76,İY 32-34
1840,2021-05-08,14:00,Ankara Anadolu,Kocaeli,74,94,İY 26-42
1841,2021-05-08,14:00,Gemlik Basketbol Kulübü,Sigortam.net,77,82,İY 42-36
1842,2021-05-08,14:00,Mamak Belediyesi,Semt77 Yalova,85,89,İY 49-50
1843,2021-05-08,14:00,Düzce Bld.,Merkezefendi,73,102,İY 47-38
1844,2021-05-08,14:00,Ist. Basket,Akhisar Belediye,74,87,İY 37-48
1845,2021-05-08,14:00,Final Spor,Selçuklu Bld,75,79,İY 34-36
1846,2021-05-08,14:00,Samsunspor,Manisa Bşb,85,76,İY 49-32
1847,2021-05-08,16:00,Fenerbahçe Spor Kulübü,Galatasaray Spor Kulübü,70,57,İY 37-22
1848,2021-05-08,02:00,Philadelphia,New Orleans,109,107,İY 70-54
1849,2021-05-08,02:30,Chicago,Boston,121,99,İY 60-46
1850,2021-05-08,03:00,Charlotte,Orlando,122,112,İY 60-62
1851,2021-05-08,03:00,Miami,Minnesota,121,112,İY 59-54
1852,2021-05-08,03:00,Milwaukee,Houston,141,133,İY 64-63
1853,2021-05-08,03:30,Dallas,Cleveland,110,90,İY 62-37
1854,2021-05-08,04:00,Utah,Denver,127,120,İY 69-73
1855,2021-05-08,05:00,Phoenix,New York,128,105,İY 56-63
1856,2021-05-08,05:00,Portland,LA Lakers,106,101,İY 59-55
1857,2021-05-08,05:00,Sacramento,San Antonio,104,113,İY 49-52
1858,2021-05-08,19:00,UCAM Murcia,Unicaja Baloncesto Málaga,81,68,İY 46-24
1859,2021-05-08,19:00,Limoges Cercle Saint-Pierre,Élan Sportif Chalonnais,96,90,İY 49-46
1860,2021-05-08,21:00,Orleans,Levallois,90,79,İY 49-42
1861,2021-05-08,10:30,SE Melbourne,Melbourne,82,93,İY 47-52
1862,2021-05-08,13:00,Cairns Taipans,Bullets,87,96,İY 45-57
1863,2021-05-08,20:30,Ironi Nahariya,Rishon LeZion,80,88,İY 42-32
1864,2021-05-08,20:00,Wings (K),Sun (K),76,89,İY 36-48
1865,2021-05-08,21:00,Lynx (K),Mystics (K),79,68,İY 40-25
1866,2021-05-08,23:00,Sparks (K),Aces (K),85,85,İY 38-44
1867,2021-05-08,17:20,BC Nevėžis Kėdainiai,Vilnius Rytas,91,82,İY 40-40
1868,2021-05-08,18:15,Lietkabelis,Dzukija Alytus,100,80,İY 52-33
1869,2021-05-08,10:30,Franklin Bulls,Nelson Giants,94,107,İY 49-61
1870,2021-05-08,10:30,O. Nuggets,Manawatu,108,96,İY 54-49
1871,2021-05-08,10:30,Payroll,S. Sharks,85,73,İY 50-41
1872,2021-05-08,07:05,Ryukyu,Kyoto Hannaryz,78,73,İY 40-36
1873,2021-05-08,07:35,H. Dragonflies,Shinshu BW,100,81,İY 54-29
1874,2021-05-08,08:05,Akita NH,Chiba Jets,70,98,İY 28-42
1875,2021-05-08,09:05,SeaHorses,Osaka Evessa,90,102,İY 46-45
1876,2021-05-08,12:00,Bank of Taiwan,Luxgen Dinos,80,88,İY 42-47
1877,2021-05-08,17:15,Helios Domzale,KK Sencur,68,66,İY 30-38
1878,2021-05-07,16:00,Gaziantep BB,Bahçeşehir Koleji Spor Kulübü,88,77,İY 48-37
1879,2021-05-07,18:00,Fenerbahçe,Anadolu Efes Spor Kulübü,84,88,İY 41-35
1880,2021-05-07,19:00,Zaragoza,Pınar Karşıyaka Spor Kulübü,79,84,İY 33-43
1881,2021-05-07,21:30,Burgos,SIG Basket Strasbourg,81,70,İY 37-43
1882,2021-05-07,02:00,Charlotte,Chicago,99,120,İY 53-59
1883,2021-05-07,02:30,Toronto,Washington,129,131,İY 60-51
1884,2021-05-07,02:30,Dallas,Brooklyn,113,109,İY 63-62
1885,2021-05-07,03:00,Detroit,Memphis,111,97,İY 58-49
1886,2021-05-07,03:00,Indiana,Atlanta,133,126,İY 72-58
1887,2021-05-07,05:00,Golden State,Oklahoma,118,97,İY 61-49
1888,2021-05-07,05:00,LA Clippers,LA Lakers,118,94,İY 65-42
1889,2021-05-07,21:30,Trento,Enel Brindisi,83,73,İY 35-32
1890,2021-05-07,19:00,Le Portel,Asvel,69,99,İY 39-59
1891,2021-05-07,20:00,Würzburg,S. Frankfurt,66,95,İY 39-49
1892,2021-05-07,20:00,Brose Baskets,BG Göttingen,84,106,İY 39-53
1893,2021-05-07,20:00,FC Bayern München,Ratiopharm Ulm,64,98,İY 32-56
1894,2021-05-07,19:30,Igokea,KK Crvena Zvezda,81,68,İY 45-31
1895,2021-05-07,22:00,KK Mornar,KK Budućnost VOLI,81,92,İY 50-52
1896,2021-05-07,18:00,Pieno Pasvalys,BC Žalgiris Kaunas,63,93,İY 32-47
1897,2021-05-07,18:30,BC CBet Prienai,BC Juventus Utena,94,108,İY 45-54
1898,2021-05-07,19:00,Neptunas,BC Siauliai,107,106,İY 41-36
1899,2021-05-07,17:30,Aix Maurienne,Paris,77,110,İY 27-54
1900,2021-05-07,19:00,Lille BC,Fos Provence,75,80,İY 38-45
1901,2021-05-07,20:00,Nancy Basket,Quimper,62,50,İY 27-30
1902,2021-05-07,20:00,Hermine,Gries,79,88,İY 42-41
1903,2021-05-07,20:00,Vichy Clermont,Rouen Basket,92,72,İY 47-40
